date,hour,min,sec,Temperature,pH,Turbidity
20,22,37,18,16.22,7.37,248
20,22,38,25,16.25,7.37,248
20,22,39,32,16.23,7.36,248
20,22,40,39,16.22,7.36,248
20,22,41,45,16.24,7.36,248
20,22,42,52,16.26,7.36,248
20,22,43,59,16.26,7.35,248
20,22,45,6,16.26,7.35,248
20,22,46,13,16.28,7.35,248
20,22,47,20,16.26,7.35,248
20,22,48,27,16.25,7.34,248
20,22,49,34,16.26,7.34,248
20,22,50,41,16.27,7.34,248
20,22,51,47,16.28,7.34,248
20,22,52,54,16.29,7.33,248
20,22,54,1,16.31,7.33,248
20,22,55,8,16.28,7.33,248
20,22,56,15,16.27,7.32,248
20,22,57,22,16.29,7.32,248
20,22,58,29,16.29,7.32,248
20,22,59,36,16.28,7.31,248
20,23,0,43,16.28,7.31,248
20,23,1,50,16.26,7.31,248
20,23,2,56,16.25,7.3,248
20,23,4,3,16.27,7.3,248
20,23,5,10,16.27,7.3,248
20,23,6,17,16.3,7.3,248
20,23,7,24,16.3,7.29,248
20,23,8,31,16.29,7.29,248
20,23,9,38,16.29,7.29,248
20,23,10,45,16.27,7.28,248
20,23,11,52,16.26,7.28,248
20,23,12,58,16.28,7.28,248
20,23,14,5,16.27,7.28,248
20,23,15,12,16.27,7.27,248
20,23,16,19,16.26,7.27,248
20,23,17,26,16.28,7.27,248
20,23,18,33,16.31,7.27,248
20,23,19,40,16.29,7.27,248
20,23,20,47,16.28,7.26,248
20,23,21,54,16.29,7.26,248
20,23,23,1,16.31,7.26,248
20,23,24,7,16.31,7.26,248
20,23,25,15,16.32,7.26,248
20,23,26,21,16.31,7.25,248
20,23,27,28,16.29,7.25,248
20,23,28,35,16.31,7.25,248
20,23,29,42,16.33,7.25,248
20,23,30,49,16.32,7.25,248
20,23,31,56,16.33,7.24,248
20,23,33,3,16.34,7.24,248
20,23,34,10,16.35,7.24,248
20,23,35,17,16.36,7.24,248
20,23,36,24,16.36,7.24,248
20,23,37,31,16.37,7.24,248
20,23,38,38,16.38,7.24,248
20,23,39,44,16.39,7.23,248
20,23,40,51,16.41,7.23,248
20,23,41,58,16.44,7.23,248
20,23,43,5,16.45,7.23,248
20,23,44,12,16.47,7.23,248
20,23,45,19,16.48,7.23,248
20,23,46,26,16.5,7.23,249
20,23,47,33,16.51,7.23,249
20,23,48,40,16.52,7.23,249
20,23,49,47,16.51,7.22,249
20,23,50,53,16.5,7.22,249
20,23,52,0,16.5,7.22,249
20,23,53,8,16.51,7.22,249
20,23,54,15,16.53,7.22,249
20,23,55,22,16.51,7.22,249
20,23,56,29,16.49,7.22,249
20,23,57,36,16.51,7.22,249
20,23,58,43,16.51,7.22,249
20,23,59,50,16.51,7.22,249
21,0,0,58,16.54,7.22,249
21,0,2,5,16.53,7.22,249
21,0,3,12,16.54,7.22,249
21,0,4,18,16.56,7.22,249
21,0,5,25,16.57,7.21,249
21,0,6,32,16.56,7.21,249
21,0,7,39,16.58,7.21,249
21,0,8,46,16.6,7.21,249
21,0,9,53,16.59,7.21,249
21,0,11,0,16.57,7.21,249
21,0,12,7,16.56,7.21,249
21,0,13,14,16.56,7.21,249
21,0,14,20,16.58,7.21,249
21,0,15,27,16.59,7.21,249
21,0,16,34,16.62,7.21,249
21,0,17,41,16.62,7.21,249
21,0,18,49,16.63,7.22,249
21,0,19,56,16.65,7.22,249
21,0,21,2,16.66,7.22,249
21,0,22,9,16.65,7.22,249
21,0,23,16,16.67,7.22,249
21,0,24,23,16.65,7.22,249
21,0,25,30,16.66,7.22,249
21,0,26,37,16.69,7.22,249
21,0,27,44,16.72,7.22,249
21,0,28,51,16.73,7.22,249
21,0,29,58,16.73,7.22,249
21,0,31,5,16.73,7.22,249
21,0,32,11,16.76,7.22,249
21,0,33,18,16.75,7.22,249
21,0,34,25,16.79,7.22,249
21,0,35,32,16.78,7.22,249
21,0,36,39,16.82,7.22,249
21,0,37,46,16.85,7.23,249
21,0,38,53,16.88,7.23,249
21,0,40,0,16.89,7.23,249
21,0,41,7,16.89,7.23,249
21,0,42,14,16.91,7.23,249
21,0,43,21,16.91,7.23,249
21,0,44,28,16.91,7.23,249
21,0,45,35,16.93,7.23,249
21,0,46,41,16.94,7.23,249
21,0,47,48,16.95,7.23,249
21,0,48,55,16.95,7.23,249
21,0,50,2,16.97,7.23,249
21,0,51,10,16.99,7.23,249
21,0,52,17,17.01,7.23,249
21,0,53,23,17.01,7.23,249
21,0,54,30,17.02,7.23,249
21,0,55,37,17.06,7.23,249
21,0,56,44,17.05,7.23,249
21,0,57,51,17.09,7.23,249
21,0,58,58,17.09,7.23,249
21,1,0,5,17.1,7.23,249
21,1,1,12,17.13,7.23,249
21,1,2,19,17.15,7.23,249
21,1,3,26,17.18,7.23,249
21,1,4,33,17.18,7.23,249
21,1,5,39,17.2,7.23,249
21,1,6,46,17.2,7.23,249
21,1,7,53,17.21,7.23,249
21,1,9,0,17.22,7.23,249
21,1,10,7,17.25,7.23,249
21,1,11,14,17.26,7.23,249
21,1,12,21,17.29,7.23,249
21,1,13,28,17.33,7.23,249
21,1,14,35,17.36,7.23,249
21,1,15,42,17.39,7.23,249
21,1,16,49,17.41,7.23,249
21,1,17,56,17.46,7.23,249
21,1,19,3,17.49,7.23,249
21,1,20,10,17.51,7.23,249
21,1,21,17,17.54,7.23,249
21,1,22,23,17.59,7.23,249
21,1,23,30,17.59,7.23,249
21,1,24,37,17.6,7.23,249
21,1,25,44,17.62,7.23,249
21,1,26,51,17.66,7.23,249
21,1,27,58,17.7,7.23,249
21,1,29,5,17.72,7.23,249
21,1,30,12,17.77,7.23,249
21,1,31,19,17.82,7.23,249
21,1,32,26,17.85,7.23,249
21,1,33,33,17.86,7.23,249
21,1,34,40,17.88,7.23,249
21,1,35,47,17.91,7.23,249
21,1,36,53,17.97,7.23,249
21,1,38,0,18.02,7.23,249
21,1,39,7,18.07,7.23,249
21,1,40,14,18.1,7.23,249
21,1,41,21,18.14,7.23,249
21,1,42,28,18.16,7.23,249
21,1,43,35,18.18,7.23,249
21,1,44,42,18.22,7.23,249
21,1,45,49,18.23,7.23,249
21,1,46,56,18.24,7.23,249
21,1,48,2,18.27,7.22,249
21,1,49,9,18.32,7.22,249
21,1,50,16,18.33,7.22,249
21,1,51,23,18.39,7.22,249
21,1,52,30,18.41,7.22,249
21,1,53,37,18.43,7.22,249
21,1,54,44,18.49,7.22,249
21,1,55,51,18.5,7.22,249
21,1,56,58,18.55,7.22,249
21,1,58,5,18.58,7.22,249
21,1,59,12,18.59,7.22,249
21,2,0,18,18.61,7.22,249
21,2,1,25,18.65,7.22,249
21,2,2,32,18.7,7.22,249
21,2,3,39,18.75,7.21,249
21,2,4,46,18.8,7.21,249
21,2,5,53,18.84,7.21,249
21,2,7,0,18.88,7.21,249
21,2,8,7,18.92,7.21,249
21,2,9,14,18.97,7.21,249
21,2,10,21,18.98,7.21,249
21,2,11,33,19.02,7.21,249
21,2,12,40,19.06,7.21,249
21,2,13,48,19.09,7.21,249
21,2,14,55,19.1,7.21,249
21,2,16,1,19.14,7.21,249
21,2,17,8,19.19,7.21,249
21,2,18,15,19.21,7.2,249
21,2,19,23,19.23,7.2,249
21,2,20,30,19.23,7.2,249
21,2,21,37,19.26,7.2,249
21,2,22,44,19.29,7.2,249
21,2,23,50,19.34,7.2,249
21,2,24,57,19.37,7.2,249
21,2,26,4,19.39,7.2,249
21,2,27,11,19.39,7.2,249
21,2,28,18,19.41,7.2,249
21,2,29,25,19.45,7.2,249
21,2,30,32,19.47,7.2,249
21,2,31,39,19.48,7.2,249
21,2,32,46,19.53,7.2,249
21,2,33,53,19.55,7.2,249
21,2,35,0,19.56,7.2,249
21,2,36,7,19.6,7.2,249
21,2,37,13,19.61,7.2,249
21,2,38,21,19.62,7.2,249
21,2,39,28,19.64,7.2,249
21,2,40,35,19.64,7.2,249
21,2,41,42,19.66,7.2,249
21,2,42,48,19.68,7.2,249
21,2,43,55,19.71,7.2,249
21,2,45,2,19.73,7.2,249
21,2,46,9,19.75,7.2,249
21,2,47,16,19.79,7.2,249
21,2,48,23,19.83,7.21,249
21,2,49,30,19.87,7.21,249
21,2,50,37,19.89,7.21,249
21,2,51,44,19.9,7.21,249
21,2,52,51,19.91,7.21,249
21,2,53,57,19.92,7.21,249
21,2,55,6,19.97,7.21,249
21,2,56,12,19.99,7.22,249
21,2,57,20,20,7.22,249
21,2,58,27,20.01,7.22,249
21,2,59,33,20.03,7.22,249
21,3,0,40,20.07,7.22,249
21,3,1,47,20.08,7.23,249
21,3,2,54,20.1,7.23,249
21,3,4,1,20.15,7.23,249
21,3,5,8,20.2,7.23,249
21,3,6,15,20.22,7.24,249
21,3,7,22,20.24,7.24,249
21,3,8,29,20.28,7.24,249
21,3,9,36,20.31,7.25,249
21,3,10,42,20.32,7.25,249
21,3,11,49,20.35,7.25,249
21,3,12,56,20.37,7.26,249
21,3,14,3,20.41,7.26,249
21,3,15,11,20.45,7.26,249
21,3,16,18,20.5,7.27,249
21,3,17,25,20.51,7.27,249
21,3,18,33,20.54,7.27,249
21,3,19,40,20.58,7.28,249
21,3,20,47,20.62,7.28,249
21,3,21,54,20.66,7.28,249
21,3,23,1,20.68,7.29,249
21,3,24,8,20.7,7.29,249
21,3,25,15,20.74,7.29,249
21,3,26,22,20.76,7.3,249
21,3,27,29,20.77,7.3,249
21,3,28,36,20.78,7.31,249
21,3,29,43,20.78,7.31,249
21,3,30,50,20.81,7.31,249
21,3,31,57,20.82,7.32,249
21,3,33,4,20.87,7.32,249
21,3,34,11,20.92,7.33,249
21,3,35,18,20.94,7.33,249
21,3,36,25,20.96,7.33,249
21,3,37,32,20.98,7.34,249
21,3,38,40,21,7.34,249
21,3,39,47,21.03,7.34,249
21,3,40,53,21.04,7.35,249
21,3,42,0,21.05,7.35,249
21,3,43,7,21.1,7.36,249
21,3,44,14,21.12,7.36,249
21,3,45,21,21.15,7.36,249
21,3,46,28,21.18,7.37,249
21,3,47,35,21.22,7.37,249
21,3,48,42,21.25,7.37,249
21,3,49,49,21.28,7.38,249
21,3,50,56,21.3,7.38,249
21,3,52,3,21.32,7.38,249
21,3,53,20,21.37,7.39,249
21,3,54,27,21.4,7.39,248
21,3,55,34,21.45,7.4,248
21,3,56,49,21.47,7.4,248
21,3,57,56,21.5,7.4,248
21,3,59,3,21.53,7.41,248
21,4,0,10,21.59,7.41,248
21,4,1,17,21.61,7.41,248
21,4,2,25,21.67,7.42,248
21,4,3,32,21.72,7.42,248
21,4,4,39,21.77,7.42,248
21,4,5,46,21.79,7.43,248
21,4,6,54,21.81,7.43,248
21,4,8,1,21.84,7.43,248
21,4,9,8,21.87,7.44,248
21,4,10,15,21.93,7.44,248
21,4,11,24,21.96,7.44,248
21,4,12,30,21.98,7.45,248
21,4,13,37,22.03,7.45,248
21,4,14,48,22.09,7.45,248
21,4,16,3,22.14,7.46,248
21,4,17,10,22.2,7.46,248
21,4,18,17,22.22,7.46,248
21,4,19,23,22.24,7.47,248
21,4,20,32,22.28,7.47,248
21,4,21,39,22.34,7.47,248
21,4,22,46,22.37,7.48,248
21,4,23,53,22.39,7.48,248
21,4,25,0,22.42,7.48,248
21,4,26,6,22.45,7.49,248
21,4,27,13,22.48,7.49,248
21,4,28,26,22.5,7.49,248
21,4,29,33,22.53,7.5,248
21,4,30,40,22.59,7.5,248
21,4,31,47,22.62,7.5,248
21,4,32,54,22.67,7.51,248
21,4,34,2,22.7,7.51,248
21,4,35,9,22.73,7.52,248
21,4,36,16,22.79,7.52,248
21,4,37,23,22.83,7.52,248
21,4,38,29,22.87,7.53,248
21,4,39,36,22.9,7.53,248
21,4,40,43,22.92,7.54,248
21,4,41,50,22.93,7.54,248
21,4,42,58,22.96,7.55,248
21,4,44,5,22.98,7.55,248
21,4,45,12,23.01,7.56,248
21,4,46,18,23.02,7.56,248
21,4,47,25,23.05,7.57,248
21,4,48,32,23.08,7.57,248
21,4,49,39,23.12,7.58,248
21,4,50,46,23.15,7.59,248
21,4,51,56,23.19,7.59,248
21,4,53,3,23.22,7.6,248
21,4,54,10,23.22,7.6,248
21,4,55,17,23.25,7.61,248
21,4,56,24,23.27,7.62,248
21,4,57,31,23.3,7.62,248
21,4,58,37,23.3,7.63,248
21,4,59,44,23.33,7.64,248
21,5,0,51,23.35,7.65,248
21,5,1,58,23.38,7.65,248
21,5,3,5,23.41,7.66,248
21,5,4,12,23.44,7.67,248
21,5,5,19,23.44,7.67,248
21,5,6,26,23.47,7.68,248
21,5,7,33,23.5,7.69,248
21,5,8,40,23.51,7.7,248
21,5,9,47,23.52,7.7,248
21,5,10,54,23.51,7.71,248
21,5,12,1,23.51,7.72,248
21,5,13,8,23.52,7.73,248
21,5,14,14,23.51,7.73,248
21,5,15,21,23.52,7.74,248
21,5,16,28,23.54,7.75,248
21,5,17,35,23.57,7.76,248
21,5,18,42,23.6,7.76,248
21,5,19,49,23.6,7.77,248
21,5,20,56,23.61,7.78,248
21,5,22,6,23.63,7.78,248
21,5,23,13,23.63,7.79,248
21,5,24,20,23.66,7.8,248
21,5,25,27,23.67,7.8,248
21,5,26,34,23.7,7.81,248
21,5,27,41,23.7,7.82,248
21,5,28,47,23.68,7.82,248
21,5,29,54,23.69,7.83,248
21,5,31,1,23.68,7.83,248
21,5,32,8,23.71,7.84,248
21,5,33,15,23.7,7.85,248
21,5,34,22,23.7,7.85,248
21,5,35,29,23.73,7.86,248
21,5,36,36,23.73,7.86,248
21,5,37,43,23.74,7.87,248
21,5,38,50,23.73,7.87,248
21,5,39,57,23.76,7.88,248
21,5,41,4,23.75,7.89,248
21,5,42,10,23.77,7.89,248
21,5,43,17,23.76,7.9,248
21,5,44,24,23.76,7.9,248
21,5,45,31,23.74,7.91,248
21,5,46,38,23.74,7.91,248
21,5,47,45,23.74,7.92,248
21,5,48,52,23.77,7.92,248
21,5,49,59,23.79,7.93,248
21,5,51,6,23.81,7.93,248
21,5,52,13,23.79,7.94,248
21,5,53,20,23.77,7.94,248
21,5,54,27,23.77,7.94,248
21,5,55,34,23.77,7.95,248
21,5,56,41,23.78,7.95,248
21,5,57,48,23.77,7.96,248
21,5,58,55,23.76,7.96,248
21,6,0,2,23.73,7.97,248
21,6,1,8,23.75,7.97,248
21,6,2,15,23.73,7.98,248
21,6,3,22,23.71,7.98,248
21,6,4,29,23.71,7.98,248
21,6,5,36,23.7,7.99,248
21,6,6,43,23.71,7.99,248
21,6,7,50,23.68,8,248
21,6,8,57,23.67,8,248
21,6,10,3,23.69,8,248
21,6,11,10,23.68,8.01,248
21,6,12,17,23.68,8.01,248
21,6,13,24,23.66,8.01,248
21,6,14,31,23.65,8.02,248
21,6,15,38,23.65,8.02,248
21,6,16,45,23.67,8.02,248
21,6,17,52,23.66,8.03,248
21,6,18,59,23.65,8.03,248
21,6,22,15,23.62,8.04,248
21,6,23,48,23.6,8.04,248
21,6,24,55,23.61,8.04,248
21,6,26,2,23.58,8.04,248
21,6,27,9,23.55,8.05,248
21,6,28,16,23.54,8.05,248
21,6,29,23,23.55,8.05,248
21,6,30,30,23.53,8.06,248
21,6,31,37,23.51,8.06,248
21,6,32,44,23.51,8.06,248
21,6,33,51,23.53,8.07,248
21,6,34,58,23.5,8.07,248
21,6,36,5,23.49,8.07,248
21,6,37,12,23.47,8.07,248
21,6,38,19,23.45,8.08,248
21,6,39,26,23.44,8.08,248
21,6,40,33,23.44,8.08,248
21,6,41,39,23.44,8.08,248
21,6,42,46,23.44,8.09,248
21,6,43,53,23.43,8.09,248
21,6,45,0,23.41,8.09,248
21,6,46,7,23.41,8.09,248
21,6,47,14,23.39,8.1,248
21,6,48,21,23.38,8.1,248
21,6,49,27,23.4,8.1,248
21,6,50,34,23.42,8.1,248
21,6,51,41,23.4,8.11,248
21,6,52,48,23.4,8.11,248
21,6,53,55,23.4,8.11,248
21,6,55,2,23.41,8.11,248
21,6,56,9,23.4,8.11,248
21,6,57,16,23.41,8.12,248
21,6,58,23,23.4,8.12,248
21,6,59,30,23.42,8.12,248
21,7,0,37,23.42,8.12,248
21,7,1,44,23.42,8.12,248
21,7,2,51,23.4,8.13,248
21,7,3,58,23.4,8.13,248
21,7,5,5,23.38,8.13,248
21,7,6,12,23.4,8.13,248
21,7,7,18,23.38,8.13,248
21,7,8,25,23.36,8.14,248
21,7,9,32,23.35,8.14,248
21,7,10,39,23.35,8.14,248
21,7,11,46,23.33,8.14,248
21,7,12,53,23.35,8.14,248
21,7,14,0,23.36,8.14,248
21,7,15,7,23.35,8.15,248
21,7,16,14,23.33,8.15,248
21,7,17,21,23.32,8.15,248
21,7,18,28,23.3,8.15,248
21,7,19,35,23.33,8.15,248
21,7,20,42,23.34,8.15,248
21,7,21,49,23.34,8.15,248
21,7,22,56,23.33,8.16,248
21,7,24,2,23.33,8.16,248
21,7,25,9,23.36,8.16,248
21,7,26,16,23.37,8.16,248
21,7,27,23,23.36,8.16,248
21,7,28,30,23.34,8.16,248
21,7,29,37,23.33,8.16,248
21,7,30,44,23.32,8.16,248
21,7,31,51,23.31,8.17,248
21,7,32,58,23.33,8.17,248
21,7,34,5,23.34,8.17,248
21,7,35,12,23.31,8.17,248
21,7,36,19,23.33,8.17,248
21,7,37,25,23.31,8.17,248
21,7,38,32,23.32,8.17,248
21,7,39,39,23.31,8.17,248
21,7,40,46,23.31,8.17,248
21,7,41,53,23.31,8.18,248
21,7,43,0,23.3,8.18,248
21,7,44,7,23.3,8.18,248
21,7,45,14,23.3,8.18,248
21,7,46,21,23.29,8.18,248
21,7,47,15,23.27,8.18,248
21,7,48,22,23.27,8.18,248
21,7,49,29,23.29,8.18,248
21,7,50,36,23.27,8.18,248
21,7,51,43,23.28,8.18,248
21,7,52,50,23.29,8.18,248
21,7,53,57,23.31,8.18,248
21,7,55,5,23.33,8.18,248
21,7,56,11,23.34,8.19,248
21,7,57,22,23.32,8.19,248
21,7,58,28,23.3,8.19,248
21,7,59,35,23.31,8.19,247
21,8,0,42,23.32,8.19,247
21,8,1,49,23.32,8.19,247
21,8,2,57,23.29,8.19,247
21,8,4,3,23.29,8.19,247
21,8,5,11,23.28,8.19,247
21,8,6,17,23.25,8.19,247
21,8,7,25,23.25,8.19,247
21,8,8,32,23.26,8.19,247
21,8,9,38,23.28,8.19,247
21,8,10,45,23.28,8.19,247
21,8,11,49,23.3,8.19,247
21,8,12,52,23.32,8.19,247
21,8,13,56,23.33,8.2,247
21,8,14,20,23.35,8.2,247
21,8,15,22,23.35,8.2,247
21,8,16,23,23.32,8.2,247
21,8,17,26,23.3,8.2,247
21,8,18,29,23.32,8.2,247
21,8,19,31,23.31,8.2,247
21,8,20,35,23.32,8.2,247
21,8,21,34,23.3,8.2,247
21,8,22,38,23.32,8.2,247
21,8,23,43,23.3,8.2,247
21,8,24,48,23.28,8.2,247
21,8,25,55,23.28,8.2,247
21,8,26,58,23.28,8.2,247
21,8,28,6,23.28,8.2,247
21,8,29,12,23.29,8.2,247
21,8,30,22,23.29,8.2,247
21,8,31,26,23.26,8.2,247
21,8,32,31,23.25,8.2,247
21,8,33,32,23.26,8.2,247
21,8,34,39,23.27,8.2,247
21,8,35,40,23.28,8.2,247
21,8,36,45,23.29,8.2,247
21,8,37,49,23.27,8.2,247
21,8,38,52,23.25,8.2,247
21,8,39,57,23.25,8.2,247
21,8,41,6,23.24,8.2,247
21,8,42,11,23.25,8.2,247
21,8,43,19,23.26,8.2,247
21,8,44,22,23.24,8.2,247
21,8,45,25,23.25,8.2,247
21,8,46,25,23.24,8.2,247
21,8,47,15,23.24,8.2,247
21,8,48,12,23.24,8.2,247
21,8,49,16,23.21,8.2,247
21,8,50,23,23.2,8.2,247
21,8,51,36,23.18,8.2,247
21,8,52,52,23.18,8.2,247
21,8,53,53,23.19,8.2,247
21,8,54,54,23.19,8.2,247
21,8,55,55,23.16,8.2,247
21,8,56,52,23.18,8.2,247
21,8,57,56,23.17,8.2,247
21,8,58,51,23.18,8.2,247
21,8,59,57,23.18,8.2,247
21,9,1,4,23.16,8.2,247
21,9,2,11,23.16,8.2,247
21,9,2,36,23.13,8.2,247
21,9,3,43,23.13,8.2,247
21,9,4,28,23.12,8.2,247
21,9,5,35,23.11,8.21,247
21,9,6,42,23.09,8.21,247
21,9,7,49,23.1,8.21,247
21,9,8,56,23.11,8.21,247
21,9,10,2,23.09,8.21,247
21,9,11,9,23.08,8.21,247
21,9,12,16,23.1,8.21,247
21,9,13,23,23.09,8.21,247
21,9,14,30,23.07,8.21,247
21,9,15,50,23.06,8.21,247
21,9,17,6,23.08,8.21,247
21,9,25,41,23.05,8.21,247
21,9,27,1,23.03,8.21,247
21,9,28,9,23,8.21,247
21,9,29,9,23.01,8.21,247
21,9,29,39,23,8.21,247
21,9,30,57,23.01,8.21,247
21,9,31,10,23.01,8.21,247
21,9,32,17,22.99,8.21,247
21,9,33,23,23.01,8.21,247
21,9,34,30,23.03,8.21,247
21,9,35,37,23.03,8.21,247
21,9,36,44,23.01,8.21,247
21,9,37,51,22.99,8.21,247
21,9,38,58,22.98,8.22,247
21,9,40,5,22.95,8.22,247
21,9,41,12,22.94,8.22,247
21,9,42,19,22.92,8.22,247
21,9,43,26,22.9,8.22,247
21,9,44,33,22.88,8.22,247
21,9,45,39,22.88,8.22,247
21,9,46,46,22.87,8.22,247
21,9,47,53,22.86,8.22,247
21,9,49,0,22.85,8.22,247
21,9,50,7,22.85,8.22,247
21,9,51,14,22.86,8.22,246
21,9,52,21,22.84,8.22,246
21,9,53,28,22.82,8.22,246
21,9,54,35,22.8,8.22,246
21,9,55,41,22.79,8.22,246
21,9,56,48,22.78,8.22,246
21,9,57,55,22.79,8.22,246
21,9,59,2,22.76,8.22,246
21,10,0,9,22.73,8.23,246
21,10,1,16,22.7,8.23,246
21,10,2,23,22.71,8.23,246
21,10,3,31,22.68,8.23,246
21,10,4,38,22.66,8.23,246
21,10,5,45,22.64,8.23,246
21,10,6,51,22.66,8.23,246
21,10,7,58,22.65,8.23,246
21,10,9,5,22.66,8.23,246
21,10,10,12,22.66,8.23,246
21,10,11,19,22.64,8.23,246
21,10,12,26,22.62,8.23,246
21,10,13,33,22.61,8.23,246
21,10,14,40,22.6,8.23,246
21,10,15,47,22.59,8.23,246
21,10,16,53,22.58,8.23,246
21,10,18,0,22.59,8.23,246
21,10,19,7,22.61,8.24,246
21,10,20,14,22.58,8.24,246
21,10,21,21,22.59,8.24,246
21,10,22,28,22.58,8.24,246
21,10,23,35,22.58,8.24,246
21,10,24,42,22.57,8.24,246
21,10,25,53,22.54,8.24,246
21,10,27,0,22.56,8.24,246
21,10,28,7,22.53,8.24,246
21,10,29,14,22.51,8.24,245
21,10,30,21,22.49,8.24,245
21,10,31,27,22.49,8.24,245
21,10,32,35,22.49,8.24,245
21,10,33,43,22.49,8.24,245
21,10,34,50,22.48,8.24,245
21,10,35,57,22.48,8.24,245
21,10,37,7,22.49,8.24,245
21,10,38,14,22.5,8.25,245
21,10,39,21,22.51,8.25,245
21,10,40,30,22.53,8.25,245
21,10,41,36,22.54,8.25,245
21,10,42,43,22.53,8.25,245
21,10,43,50,22.52,8.25,245
21,10,44,57,22.51,8.25,245
21,10,46,5,22.48,8.25,245
21,10,47,12,22.5,8.25,245
21,10,48,19,22.49,8.25,245
21,10,49,26,22.47,8.25,245
21,10,50,32,22.47,8.25,245
21,10,51,39,22.47,8.25,245
21,10,52,46,22.47,8.25,245
21,10,53,53,22.48,8.25,245
21,10,55,0,22.5,8.25,245
21,10,56,7,22.5,8.26,244
21,10,57,13,22.47,8.26,244
21,10,58,20,22.44,8.26,244
21,10,59,27,22.43,8.26,244
21,11,0,34,22.42,8.26,244
21,11,1,41,22.42,8.26,244
21,11,1,59,22.42,8.26,244
21,11,3,6,22.41,8.26,244
21,11,4,13,22.41,8.26,244
21,11,5,20,22.4,8.26,244
21,11,6,26,22.4,8.26,244
21,11,7,33,22.39,8.26,244
21,11,8,40,22.38,8.26,244
21,11,9,47,22.35,8.26,244
21,11,10,54,22.37,8.26,244
21,11,12,1,22.37,8.27,244
21,11,13,9,22.35,8.27,244
21,11,14,15,22.34,8.27,244
21,11,15,22,22.32,8.27,244
21,11,16,29,22.33,8.27,244
21,11,17,36,22.34,8.27,244
21,11,18,46,22.36,8.27,244
21,11,19,53,22.35,8.27,243
21,11,21,0,22.34,8.27,243
21,11,22,7,22.36,8.27,243
21,11,23,15,22.37,8.27,243
21,11,24,21,22.36,8.27,243
21,11,25,28,22.34,8.27,243
21,11,26,35,22.36,8.27,243
21,11,27,42,22.37,8.27,243
21,11,28,54,22.39,8.28,243
21,11,30,1,22.4,8.28,243
21,11,31,8,22.4,8.28,243
21,11,32,15,22.38,8.28,243
21,11,33,22,22.35,8.28,243
21,11,34,31,22.36,8.28,243
21,11,35,37,22.36,8.28,243
21,11,36,45,22.34,8.28,243
21,11,37,53,22.32,8.28,243
21,11,39,2,22.3,8.28,243
21,11,40,9,22.29,8.28,243
21,11,41,15,22.27,8.28,243
21,11,42,22,22.28,8.28,242
21,11,43,29,22.29,8.29,242
21,11,44,36,22.27,8.29,242
21,11,45,43,22.25,8.29,242
21,11,46,50,22.25,8.29,242
21,11,47,57,22.25,8.29,242
21,11,49,4,22.22,8.29,242
21,11,50,11,22.23,8.29,242
21,11,51,18,22.21,8.29,242
21,11,52,25,22.23,8.29,242
21,11,53,31,22.22,8.29,242
21,11,54,38,22.23,8.29,242
21,11,55,45,22.21,8.29,242
21,11,56,52,22.21,8.29,242
21,11,57,59,22.19,8.29,242
21,11,59,6,22.19,8.29,242
21,12,0,13,22.21,8.29,242
21,12,1,20,22.18,8.3,242
21,12,2,27,22.19,8.3,242
21,12,3,34,22.18,8.3,242
21,12,4,40,22.19,8.3,241
21,12,5,47,22.17,8.3,241
21,12,6,54,22.15,8.3,241
21,12,8,1,22.12,8.3,241
21,12,9,8,22.14,8.3,241
21,12,10,15,22.14,8.3,241
21,12,11,22,22.15,8.3,241
21,12,12,29,22.15,8.3,241
21,12,13,20,22.13,8.3,241
21,12,13,36,22.12,8.3,241
21,12,14,43,22.11,8.3,241
21,12,15,52,22.11,8.3,241
21,12,16,58,22.1,8.3,241
21,12,18,5,22.08,8.3,241
21,12,19,12,22.06,8.3,241
21,12,20,19,22.06,8.3,241
21,12,21,26,22.07,8.3,241
21,12,22,33,22.04,8.3,241
21,12,23,40,22.04,8.3,241
21,12,25,11,22.01,8.3,240
21,12,26,19,21.99,8.3,240
21,12,27,26,21.97,8.3,240
21,12,28,36,21.96,8.3,240
21,12,29,43,21.97,8.3,240
21,12,30,50,21.97,8.3,240
21,12,31,57,21.99,8.3,240
21,12,33,4,21.98,8.3,240
21,12,34,11,21.98,8.3,240
21,12,35,18,21.96,8.31,240
21,12,36,25,21.96,8.31,240
21,12,37,32,21.97,8.31,240
21,12,38,39,21.94,8.31,240
21,12,39,46,21.93,8.31,240
21,12,41,18,21.9,8.31,240
21,12,42,25,21.9,8.31,240
21,12,43,32,21.87,8.31,240
21,12,44,28,21.85,8.31,240
21,12,45,37,21.87,8.31,240
21,12,46,39,21.89,8.31,240
21,12,47,42,21.87,8.31,239
21,12,48,45,21.86,8.31,239
21,12,49,56,21.84,8.31,239
21,12,50,58,21.84,8.31,239
21,12,52,3,21.85,8.31,239
21,12,56,40,21.84,8.31,239
21,12,56,56,21.84,8.31,239
21,12,58,3,21.82,8.31,239
21,12,59,10,21.83,8.31,239
21,13,0,17,21.84,8.31,239
21,13,1,24,21.82,8.31,239
21,13,2,31,21.79,8.31,239
21,13,4,25,21.76,8.31,239
21,13,5,32,21.74,8.31,239
21,13,6,38,21.72,8.31,239
21,13,7,22,21.72,8.31,239
21,13,8,22,21.73,8.31,239
21,13,9,29,21.74,8.31,239
21,13,10,35,21.76,8.31,239
